country,country_serial,metric,unit,sector,sub_sector,sub_sub_sector,source_link,source,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Cameroon,7,"Electricity installed capacity, Total (MW)",MW,Electricity,Technical,"Electricity installed capacity, Total",https://africa-energy-portal.org/database,IRENA database,790.299987792969,789.299987792969,861.799987792969,861.900024414063,871.900024414063,876.900024414063,901.900024414063,922.0,937.400024414063,1022.79998779297,1008.40002441406,999.200012207031,1099.59997558594,1274.84997558594,1276.84997558594,1332.34997558594,1333.94995117188,1448.84997558594,1451.39904785156,1531.39904785156,1531.52404785156,1532.88403320313,1534.36401367188
Cameroon,7,Electricity: Net imports ( GWh ),GWh,Electricity,Supply,Electricity: Net imports,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1507.0,60.0,55.0,60.2476501464844,48.8782806396484,53.3316688537598,58.0900802612305,65.0117034912109,65.0117034912109
Cameroon,7,Energy intensity level of primary energy (MJ/2017 PPP GDP),MJ/USD PPP 2017,Energy,Efficiency,Energy intensity level of primary energy,https://africa-energy-portal.org/database,Tracking SDG7/WBG,5.82170009613037,5.6988000869751,5.71390008926392,5.666100025177,5.48960018157959,5.46619987487793,4.87629985809326,4.41419982910156,4.32950019836426,4.56349992752075,4.46890020370483,4.53000020980835,4.52589988708496,4.51429986953735,4.62979984283447,4.61450004577637,4.51789999008179,4.40689992904663,4.35129976272583,4.27110004425049,4.35960006713867,4.22959995269775,4.22959995269775
Cameroon,7,Energy: Population without access to clean cooking fuels (millions of people),Millions of people,Energy,Access,Energy: Population without access to clean cooking fuels,https://africa-energy-portal.org/database,Tracking SDG7/WBG,13.7773551940918,13.9793615341187,14.2029581069946,14.4000511169434,14.6187267303467,14.8425216674805,15.0893287658691,15.3417549133301,15.6171903610229,15.8569526672363,16.1761054992676,16.4779205322266,16.8026561737061,17.1080188751221,17.3693618774414,17.6282501220703,17.9075412750244,18.2086734771729,18.4346370697021,18.6303615570068,18.8456382751465,19.0022315979004,19.2594051361084
Cameroon,7,Population with access to electricity-National (millions of people),Millions of people,Electricity,Access,Population with access to electricity-National,https://africa-energy-portal.org/database,Tracking SDG7/WBG,6.2624340057373,7.24043083190918,7.07735109329224,7.44773197174072,7.98772621154785,8.22261714935303,8.77078437805176,8.8665771484375,9.5669469833374,10.0466203689575,10.5444202423096,11.0194797515869,11.6374702453613,12.1921701431274,12.6322603225708,13.3810300827026,14.0166301727295,14.6487197875977,15.3498601913452,15.9978103637695,16.6911106109619,17.4054107666016,19.3685207366943
Cameroon,7,Population with access to electricity-Rural (millions of people),Millions of people,Electricity,Access,Population with access to electricity-Rural,https://africa-energy-portal.org/database,Tracking SDG7/WBG,0.765266001224518,1.17331004142761,1.18226301670074,1.24359500408173,1.72163498401642,1.38055098056793,2.34863591194153,0.591645002365112,1.60524296760559,1.6869570016861,1.55749499797821,1.64911496639252,1.82222294807434,1.96900796890259,1.92431497573853,2.19884395599365,2.29026007652283,2.38273000717163,2.83148407936096,2.5706479549408,2.66603088378906,2.76229310035706,3.34626293182373
Cameroon,7,Population with access to electricity-Urban (millions of people),Millions of people,Electricity,Access,Population with access to electricity-Urban,https://africa-energy-portal.org/database,Tracking SDG7/WBG,5.49716711044312,6.06712102890015,5.89508819580078,6.20413684844971,6.26609086990356,6.84206581115723,6.42214679718018,8.27493095397949,7.96170377731323,8.35966396331787,8.98692798614502,9.37036609649658,9.81525135040283,10.2231597900391,10.7079496383667,11.1821804046631,11.7263698577881,12.2659902572632,12.5183801651001,13.4271602630615,14.0250797271729,14.6431102752686,16.0222606658936
Cameroon,7,Population without access to electricity-National (millions of people),Millions of people,Electricity,Access,Population without access to electricity-National,https://africa-energy-portal.org/database,Tracking SDG7/WBG,9.01179599761963,8.43149852752686,9.00753879547119,9.06608772277832,8.97135353088379,9.19818305969238,9.12877559661865,9.52881336212158,9.34006309509277,9.38591957092285,9.42607975006104,9.50096988677979,9.44491004943848,9.46354961395264,9.60764026641846,9.45349025726318,9.42255973815918,9.40501022338867,9.32837009429932,9.3151798248291,9.26706981658936,9.20835971832275,7.91108989715576
Cameroon,7,Population without access to electricity-Rural (millions of people),Millions of people,Electricity,Access,Population without access to electricity-Rural,https://africa-energy-portal.org/database,Tracking SDG7/WBG,7.55284976959229,7.26777601242065,7.38486194610596,7.45287895202637,7.10726499557495,7.584068775177,6.75460577011108,8.65281963348389,7.78214311599731,7.84387922286987,8.11639213562012,8.16704940795898,8.13527965545654,8.12847232818604,8.31140518188477,8.17306613922119,8.21551990509033,8.25446033477783,7.93461608886719,8.32193183898926,8.35062885284424,8.37598705291748,7.91108703613281
Cameroon,7,Population without access to electricity-Urban (millions of people),Millions of people,Electricity,Access,Population without access to electricity-Urban,https://africa-energy-portal.org/database,Tracking SDG7/WBG,1.45895099639893,1.16372001171112,1.62267303466797,1.61321103572845,1.86408996582031,1.61410903930664,2.3741729259491,0.875993013381958,1.55791795253754,1.54204094409943,1.30968201160431,1.33391404151917,1.30962896347046,1.33508002758026,1.29623997211456,1.2804399728775,1.2070300579071,1.15055000782013,1.39374995231628,0.993250012397766,0.916440010070801,0.832379996776581,0.0
Cape Verde,8,Electricity export (GWh),GWh,Electricity,Supply,Electricity export,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,8,Electricity final consumption (GWh),GWh,Electricity,Supply,Electricity final consumption,https://africa-energy-portal.org/database,AFREC Database,74.9865493774414,86.0646591186523,95.5297775268555,105.353462219238,117.00505065918,127.214279174805,139.273315429688,151.866683959961,161.305877685547,166.841247558594,186.942184448242,197.035537719727,1008.15698242188,1014.78717041016,1018.14416503906,226.314529418945,236.096908569336,364.209075927734,361.756927490234,377.543914794922,395.194702148438,430.389556884766,430.389556884766
Cape Verde,8,Electricity final consumption per capita (KWh),KWh per capita,Electricity,Supply,Electricity final consumption per capita,https://africa-energy-portal.org/database,AFREC Database,172.351577758789,193.963394165039,211.299514770508,228.956176757813,250.190521240234,268.063934326172,289.672943115234,312.201568603516,328.042205810547,335.721557617188,372.110168457031,387.813995361328,1961.47509765625,1951.11572265625,1934.02819824219,424.674377441406,437.573028564453,666.575927734375,653.775573730469,673.765625,696.564880371094,749.400329589844,749.400329589844
Cape Verde,8,Electricity generated from biofuels and waste (GWh),GWh,Electricity,Supply,Electricity generated from biofuels and waste,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,8,Electricity generated from fossil fuels (GWh),GWh,Electricity,Supply,Electricity generated from fossil fuels,https://africa-energy-portal.org/database,AFREC Database,130.0,149.0,165.0,182.0,200.0,216.0,229.0,246.0,264.0,274.0,280.0,280.0,290.399993896484,290.399993896484,315.0,322.372680664063,330.095855712891,407.993041992188,418.354400634766,429.340850830078,440.973754882813,453.278869628906,453.278869628906
Cape Verde,8,Electricity generated from geothermal energy (GWh),GWh,Electricity,Supply,Electricity generated from geothermal energy,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,8,Electricity generated from hydropower (GWh),GWh,Electricity,Supply,Electricity generated from hydropower,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,8,Electricity generated from nuclear power (GWh),GWh,Electricity,Supply,Electricity generated from nuclear power,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,8,Electricity generated from renewable sources (GWh),GWh,Electricity,Supply,Electricity generated from renewable sources,https://africa-energy-portal.org/database,AFREC Database,8.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,34.4000015258789,37.2987747192383,37.6803817749023,82.9514541625977,84.2617721557617,85.8964157104492,87.8483657836914,145.603393554688,145.603393554688
Cape Verde,8,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,Electricity,Supply,"Electricity generated from solar, wind, tide, wave and other sources",https://africa-energy-portal.org/database,AFREC Database,8.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,34.4000015258789,37.2987747192383,37.6803817749023,82.9514541625977,84.2617721557617,85.8964157104492,87.8483657836914,145.603393554688,145.603393554688
Cape Verde,8,Electricity generation per capita (KWh),KWh per capita,Electricity,Supply,Electricity generation per capita,https://africa-energy-portal.org/database,AFREC Database,317.183776855469,349.322540283203,378.229888916016,406.391876220703,440.487182617188,467.794860839844,490.853698730469,520.107421875,549.089599609375,565.434448242188,571.276184082031,564.886108398438,578.622863769531,571.806518554688,663.707153320313,674.915771484375,681.622436523438,898.527221679688,908.339782714844,919.493408203125,932.094787597656,1042.78210449219,1042.78210449219
Cape Verde,8,"Electricity generation, Total (GWh)",GWh,Electricity,Supply,"Electricity generation, Total",https://africa-energy-portal.org/database,AFREC Database,138.0,155.0,171.0,187.0,206.0,222.0,236.0,253.0,270.0,281.0,287.0,287.0,297.399993896484,297.399993896484,349.399993896484,359.671447753906,367.776245117188,490.944488525391,502.616180419922,515.237243652344,528.822143554688,598.882263183594,598.882263183594
Cape Verde,8,Electricity import (GWh),GWh,Electricity,Supply,Electricity import,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,8,Electricity installed capacity in Bioenergy (MW),MW,Electricity,Technical,Electricity installed capacity in Bioenergy,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,8,Electricity installed capacity in Fossil fuels (MW),MW,Electricity,Technical,Electricity installed capacity in Fossil fuels,https://africa-energy-portal.org/database,IRENA database,76.1100006103516,76.1100006103516,76.1100006103516,76.1100006103516,77.1900024414063,77.0299987792969,68.2180023193359,72.0179977416992,86.3860015869141,83.2419967651367,92.3199996948242,99.6399993896484,123.040000915527,108.360000610352,108.360000610352,145.326995849609,143.337997436523,143.337997436523,140.938003540039,133.5,141.899993896484,141.899993896484,165.0
Cape Verde,8,Electricity installed capacity in Geothermal (MW),MW,Electricity,Technical,Electricity installed capacity in Geothermal,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,8,Electricity installed capacity in Hydropower (MW),MW,Electricity,Technical,Electricity installed capacity in Hydropower,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,8,Electricity installed capacity in Non-renewable energy (MW),MW,Electricity,Technical,Electricity installed capacity in Non-renewable energy,https://africa-energy-portal.org/database,IRENA database,76.1100006103516,76.1100006103516,76.1100006103516,76.1100006103516,77.1900024414063,77.0299987792969,68.2180023193359,72.0179977416992,86.3860015869141,83.2419967651367,92.3199996948242,99.6399993896484,123.040000915527,108.360000610352,108.360000610352,145.326995849609,143.337997436523,143.337997436523,140.938003540039,133.5,141.899993896484,141.899993896484,165.0
Cape Verde,8,Electricity installed capacity in Nuclear (MW),MW,Electricity,Technical,Electricity installed capacity in Nuclear,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,8,Electricity installed capacity in Solar (MW),MW,Electricity,Technical,Electricity installed capacity in Solar,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.57399988174438,5.57399988174438,5.57399988174438,5.95900011062622,6.05900001525879,6.21700000762939,10.710000038147,14.0719995498657,14.8800001144409,17.0939998626709,22.9409999847412
Cape Verde,8,Electricity installed capacity in Total renewable energy (MW),MW,Electricity,Technical,Electricity installed capacity in Total renewable energy,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,2.09999990463257,2.6800000667572,2.40000009536743,2.40000009536743,2.09999990463257,2.09999990463257,2.09999990463257,2.09999990463257,7.30000019073486,22.5,32.773998260498,32.773998260498,32.773998260498,33.1590003967285,33.2589988708496,33.4169998168945,37.6100006103516,40.9720001220703,41.7799987792969,43.9939994812012,49.8409996032715
Cape Verde,8,Electricity installed capacity in Wind (MW),MW,Electricity,Technical,Electricity installed capacity in Wind,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,2.09999990463257,2.6800000667572,2.40000009536743,2.40000009536743,2.09999990463257,2.09999990463257,2.09999990463257,2.09999990463257,1.79999995231628,17.0,27.2000007629395,27.2000007629395,27.2000007629395,27.2000007629395,27.2000007629395,27.2000007629395,26.8999996185303,26.8999996185303,26.8999996185303,26.8999996185303,26.8999996185303
Cape Verde,8,Electricity installed capacity in other Non-renewable energy (MW),MW,Electricity,Technical,Electricity installed capacity in other Non-renewable energy,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,8,"Electricity installed capacity, Total (MW)",MW,Electricity,Technical,"Electricity installed capacity, Total",https://africa-energy-portal.org/database,IRENA database,76.1100006103516,76.1100006103516,78.2099990844727,78.7900009155273,79.5899963378906,79.4300003051758,70.318000793457,74.1179962158203,88.4860000610352,85.3420028686523,99.620002746582,122.139999389648,155.813995361328,141.134002685547,141.134002685547,178.485992431641,176.59700012207,176.755004882813,178.548004150391,174.47200012207,183.679992675781,185.893997192383,214.841003417969
Cape Verde,8,Electricity: Net imports ( GWh ),GWh,Electricity,Supply,Electricity: Net imports,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cape Verde,8,Energy intensity level of primary energy (MJ/2017 PPP GDP),MJ/USD PPP 2017,Energy,Efficiency,Energy intensity level of primary energy,https://africa-energy-portal.org/database,Tracking SDG7/WBG,2.99180006980896,3.16619992256165,3.22560000419617,3.16160011291504,3.10989999771118,3.04019999504089,3.02430009841919,2.68499994277954,2.34689998626709,2.59820008277893,2.69280004501343,2.84870004653931,2.41890001296997,2.39849996566772,2.353600025177,2.35949993133545,2.40140008926392,2.41420006752014,2.33570003509521,2.3782000541687,2.49040007591248,2.45029997825623,2.17000007629395
Cape Verde,8,Energy: Population without access to clean cooking fuels (millions of people),Millions of people,Energy,Access,Energy: Population without access to clean cooking fuels,https://africa-energy-portal.org/database,Tracking SDG7/WBG,0.161849394440651,0.164174914360046,0.165470793843269,0.167033359408379,0.166956052184105,0.167996719479561,0.165393486618996,0.162956729531288,0.160301700234413,0.157040312886238,0.152222350239754,0.148355558514595,0.144428104162216,0.140428617596626,0.135031089186668,0.13056369125843,0.125717476010323,0.120751745998859,0.116200350224972,0.110949099063873,0.107228770852089,0.103376157581806,0.0988119915127754
Cape Verde,8,Population with access to electricity-National (millions of people),Millions of people,Electricity,Access,Population with access to electricity-National,https://africa-energy-portal.org/database,Tracking SDG7/WBG,0.254956007003784,0.267560005187988,0.264934003353119,0.293112993240356,0.305851995944977,0.317959010601044,0.330785989761353,0.342938005924225,0.355515003204346,0.368248999118805,0.40743300318718,0.418139010667801,0.427630007266998,0.438448995351791,0.449050009250641,0.46043598651886,0.472115010023117,0.484099000692368,0.499107986688614,0.51215797662735,0.531605005264282,0.548466980457306,0.564390003681183
Cape Verde,8,Population with access to electricity-Rural (millions of people),Millions of people,Electricity,Access,Population with access to electricity-Rural,https://africa-energy-portal.org/database,Tracking SDG7/WBG,0.0644240006804466,0.0687550008296967,0.0622560009360313,0.0775490030646324,0.0819360017776489,0.0853369981050491,0.0905229970812798,0.094881996512413,0.0990419983863831,0.103454001247883,0.12601700425148,0.129788994789124,0.132807999849319,0.136416003108025,0.140603005886078,0.144969999790192,0.149727001786232,0.15412400662899,0.160418003797531,0.165368005633354,0.175387993454933,0.18307900428772,0.182793006300926
Cape Verde,8,Population with access to electricity-Urban (millions of people),Millions of people,Electricity,Access,Population with access to electricity-Urban,https://africa-energy-portal.org/database,Tracking SDG7/WBG,0.190531000494957,0.198805004358292,0.202676996588707,0.215563997626305,0.223914995789528,0.232621997594833,0.240263000130653,0.248055994510651,0.256473004817963,0.264795005321503,0.281415998935699,0.288349002599716,0.294822007417679,0.302031993865967,0.308447003364563,0.315465986728668,0.322387009859085,0.329975008964539,0.338688999414444,0.346789985895157,0.356216013431549,0.365386992692947,0.381597012281418
Cape Verde,8,Population without access to electricity-National (millions of people),Millions of people,Electricity,Access,Population without access to electricity-National,https://africa-energy-portal.org/database,Tracking SDG7/WBG,0.180123001337051,0.176155999302864,0.187171995639801,0.16703400015831,0.161812007427216,0.156608000397682,0.150009006261826,0.143500000238419,0.13620799779892,0.128713995218277,0.0949509963393211,0.08992800116539,0.0863490030169487,0.0816569998860359,0.0773869976401329,0.0724769979715347,0.0674450024962425,0.0622889995574951,0.0542269982397556,0.048190999776125,0.0357430018484592,0.0258450005203485,0.0168570000678301
Cape Verde,8,Population without access to electricity-Rural (millions of people),Millions of people,Electricity,Access,Population without access to electricity-Rural,https://africa-energy-portal.org/database,Tracking SDG7/WBG,0.138170003890991,0.134063005447388,0.140533000230789,0.124929003417492,0.119878001511097,0.115455999970436,0.108868002891541,0.102788999676704,0.0966940000653267,0.0902810022234917,0.0657899975776672,0.0616410002112389,0.0582830011844635,0.0543770007789135,0.049915999174118,0.045279998332262,0.0402829982340336,0.0356840007007122,0.0292019993066788,0.024057999253273,0.0138119999319315,0.00585799990221858,0.00584799982607365
Cape Verde,8,Population without access to electricity-Urban (millions of people),Millions of people,Electricity,Access,Population without access to electricity-Urban,https://africa-energy-portal.org/database,Tracking SDG7/WBG,0.0419539995491505,0.042093001306057,0.0466400012373924,0.0421050004661083,0.0419350005686283,0.0411520004272461,0.0411409996449947,0.0407110005617142,0.0395140014588833,0.0384330004453659,0.029161000624299,0.0282879993319511,0.0280659999698401,0.0272809993475676,0.02747100032866,0.0271969996392727,0.0271630007773638,0.0266050007194281,0.025025999173522,0.0241330005228519,0.0219320002943277,0.0199880003929138,0.0110090002417564
Central African Republic,9,Electricity export (GWh),GWh,Electricity,Supply,Electricity export,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,9,Electricity final consumption (GWh),GWh,Electricity,Supply,Electricity final consumption,https://africa-energy-portal.org/database,AFREC Database,63.3740005493164,67.9690017700195,60.2299995422363,68.4020004272461,64.5660018920898,76.4680023193359,65.0780029296875,66.0849990844727,64.3789978027344,72.7330017089844,74.5380020141602,72.7330017089844,79.2699966430664,104.776000976563,76.234001159668,62.8269233703613,64.6045837402344,66.4607849121094,94.8326797485352,97.554557800293,100.433731079102,99.3880920410156,99.3880920410156
Central African Republic,9,Electricity final consumption per capita (KWh),KWh per capita,Electricity,Supply,Electricity final consumption per capita,https://africa-energy-portal.org/database,AFREC Database,16.8772926330566,17.7362728118896,15.4135055541992,17.1792449951172,15.9224233627319,18.5246295928955,15.4882793426514,15.455587387085,14.8154850006104,16.5143508911133,16.7556667327881,16.2489986419678,17.6531524658203,23.2853507995605,16.8831405639648,13.8199596405029,14.0609159469604,14.2647857666016,20.0177783966064,20.2155818939209,20.4096660614014,19.7871780395508,19.7871780395508
Central African Republic,9,Electricity generated from biofuels and waste (GWh),GWh,Electricity,Supply,Electricity generated from biofuels and waste,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,71.0,59.0,61.0,62.2200012207031,68.0,72.0,3.0,4.0,4.09840488433838,4.19456005096436,4.28871965408325,4.38109922409058,4.42491006851196,4.42491006851196
Central African Republic,9,Electricity generated from fossil fuels (GWh),GWh,Electricity,Supply,Electricity generated from fossil fuels,https://africa-energy-portal.org/database,AFREC Database,23.0,24.0,24.0,24.0,25.0,28.0,29.0,24.0,24.0,24.0,25.0,25.0,26.5,0.700999975204468,1.0,1.0,1.0,1.0193647146225,1.95861995220184,1.99286270141602,2.0261607170105,2.058598279953,2.058598279953
Central African Republic,9,Electricity generated from geothermal energy (GWh),GWh,Electricity,Supply,Electricity generated from geothermal energy,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,9,Electricity generated from hydropower (GWh),GWh,Electricity,Supply,Electricity generated from hydropower,https://africa-energy-portal.org/database,AFREC Database,84.0,83.0,83.0,110.0,126.300003051758,134.130004882813,139.0,136.0,136.0,135.0,135.0,139.0,148.729995727539,138.46760559082,138.833999633789,140.5615234375,142.32470703125,144.124160766602,141.855926513672,143.674163818359,145.52685546875,140.081100463867,140.081100463867
Central African Republic,9,Electricity generated from nuclear power (GWh),GWh,Electricity,Supply,Electricity generated from nuclear power,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,9,Electricity generated from renewable sources (GWh),GWh,Electricity,Supply,Electricity generated from renewable sources,https://africa-energy-portal.org/database,AFREC Database,84.0,83.0,83.0,110.0,126.300003051758,134.130004882813,139.0,145.0,145.0,206.0,194.0,201.0,212.050003051758,211.609603881836,218.154006958008,150.952590942383,153.817184448242,155.869338989258,153.854827880859,155.951644897461,158.107955932617,145.275817871094,145.275817871094
Central African Republic,9,"Electricity generated from solar, wind, tide, wave and other sources (GWh)",GWh,Electricity,Supply,"Electricity generated from solar, wind, tide, wave and other sources",https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.10000002384186,5.14200019836426,7.32000017166138,7.39106273651123,7.49247264862061,7.64676713943481,7.80434274673462,7.98875761032104,8.20000171661377,0.769810020923615,0.769810020923615
Central African Republic,9,Electricity generation per capita (KWh),KWh per capita,Electricity,Supply,Electricity generation per capita,https://africa-energy-portal.org/database,AFREC Database,28.4954452514648,27.9212760925293,27.3824520111084,33.6542625427246,37.3116302490234,39.2765350341797,39.9832649230957,39.5247688293457,38.8918266296387,52.2225227355957,49.2298011779785,50.4897842407227,53.1242523193359,47.1837730407715,48.5348777770996,33.4248275756836,33.6953163146973,33.6737518310547,32.8899078369141,32.7297897338867,32.5417022705078,29.3328113555908,29.3328113555908
Central African Republic,9,"Electricity generation, Total (GWh)",GWh,Electricity,Supply,"Electricity generation, Total",https://africa-energy-portal.org/database,AFREC Database,107.0,107.0,107.0,134.0,151.300003051758,162.130004882813,168.0,169.0,169.0,230.0,219.0,226.0,238.550003051758,212.310607910156,219.154006958008,151.952590942383,154.817184448242,156.888702392578,155.813446044922,157.94450378418,160.134124755859,147.334411621094,147.334411621094
Central African Republic,9,Electricity import (GWh),GWh,Electricity,Supply,Electricity import,https://africa-energy-portal.org/database,AFREC Database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,9,Electricity installed capacity in Bioenergy (MW),MW,Electricity,Technical,Electricity installed capacity in Bioenergy,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,9,Electricity installed capacity in Fossil fuels (MW),MW,Electricity,Technical,Electricity installed capacity in Fossil fuels,https://africa-energy-portal.org/database,IRENA database,21.0,21.0,21.0,21.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,72.0,72.0
Central African Republic,9,Electricity installed capacity in Geothermal (MW),MW,Electricity,Technical,Electricity installed capacity in Geothermal,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,9,Electricity installed capacity in Hydropower (MW),MW,Electricity,Technical,Electricity installed capacity in Hydropower,https://africa-energy-portal.org/database,IRENA database,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697,18.8500003814697
Central African Republic,9,Electricity installed capacity in Non-renewable energy (MW),MW,Electricity,Technical,Electricity installed capacity in Non-renewable energy,https://africa-energy-portal.org/database,IRENA database,21.0,21.0,21.0,21.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,72.0,72.0
Central African Republic,9,Electricity installed capacity in Nuclear (MW),MW,Electricity,Technical,Electricity installed capacity in Nuclear,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Central African Republic,9,Electricity installed capacity in Solar (MW),MW,Electricity,Technical,Electricity installed capacity in Solar,https://africa-energy-portal.org/database,IRENA database,0.0,0.0,0.0,0.0,0.0,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116,0.200000002980232,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,0.300000011920929,0.316000014543533,0.316000014543533,0.316000014543533,0.316000014543533
